,document,relavance
1117099,124454319,-0.5661914348602295
1117099,13861864,-0.9612630009651184
1117099,139212610,-0.9893731474876404
1117099,669400,-0.93641197681427
1117099,12271419,-0.8349782824516296
1117099,33643382,-0.7085174918174744
1117099,13861863,-0.39054998755455017
1117099,2946962,-0.9808257818222046
1117099,13921263,-0.4021262526512146
1117099,16933952,-0.9783299565315247
1117099,29387212,-0.9903523921966553
1117099,18251423,0.45053568482398987
1117099,1723620,-0.9697438478469849
1117099,28566001,-0.9766875505447388
1117099,13921264,-0.9838337898254395
1117099,11415861,-0.2481008768081665
1117099,14972234,-0.8961023092269897
1117099,21814230,-0.9918598532676697
1117099,25997111,-0.984221875667572
1117099,21604577,-0.8136938810348511
1117099,21595718,-0.9575918912887573
1117099,28217637,-0.9736166000366211
1117099,22533653,-0.9097014665603638
1117099,9692730,-0.9707222580909729
1117099,1070342,-0.7767370939254761
1117099,8315966,-0.9803208112716675
1117099,1121018,-0.40964072942733765
1117099,17391281,-0.983951985836029
1117099,3002822,-0.8707733154296875
1117099,33183993,-0.9356845617294312
1117099,6149561,-0.9910507798194885
1117099,100426127,-0.9376625418663025
1117099,3843841,-0.9140642881393433
1117099,6149560,-0.9820969700813293
1117099,100426111,-0.9728726148605347
1117099,100426112,-0.972909152507782
1117099,33922250,-0.9586130380630493
1117099,33643385,-0.7987998127937317
1117099,189292818,-0.9406486749649048
1117099,114158415,-0.8306027054786682
1117099,107336816,-0.991980791091919
1117099,189292824,-0.9927962422370911
1117099,206740719,-0.9476593136787415
1117099,205392120,-0.9612655639648438
1117099,180595428,-0.9915300607681274
1117099,189392427,-0.12022222578525543
1117099,20539219,-0.9862380027770996
1117099,216045719,-0.9476593136787415
1117099,1800666,-0.9477407932281494
1117099,107336811,-0.9916239380836487
1117099,19514716,-0.9844655394554138
1117099,206740715,-0.9865569472312927
1117099,180595516,-0.9854727983474731
1117099,180595523,-0.17184247076511383
1117099,182514228,-0.9544105529785156
1117099,114158417,0.26929953694343567
1117099,202265910,-0.972734272480011
1117099,19514714,-0.7553613185882568
1117099,213987929,-0.7956595420837402
1117099,180595518,-0.9913405179977417
1117099,189392426,-0.9744057655334473
1117099,1800667,-0.9381990432739258
1117099,213987919,-0.9624392986297607
1117099,149722329,-0.9505844712257385
1117099,227636627,-0.9937915802001953
1117099,189824023,-0.9848562479019165
1117099,3843846,-0.8944618105888367
1117099,227636623,-0.9754968881607056
1117099,23004516,-0.8762912154197693
1117099,229525013,-0.9820653796195984
1117099,366210,-0.9846067428588867
1117099,356217625,-0.9720357060432434
1117099,227636611,-0.7905803918838501
1117099,4158128,-0.9664990305900574
1117099,366211,-0.7905803918838501
1117099,4158112,-0.9682933688163757
1117099,4158111,-0.8769739270210266
1117099,149722314,-0.8793526291847229
1117099,149722324,-0.9815840721130371
1117099,17236210,-0.9911578893661499
1117099,17236226,-0.9557019472122192
1117099,240512812,-0.5510467886924744
1117099,7397914,-0.9793925285339355
1117099,6149564,-0.608876645565033
1117099,83159628,-0.9565479159355164
1117099,333467622,-0.982835054397583
1117099,339298620,-0.9578658938407898
1117099,333467618,-0.9514179825782776
1117099,7566025,-0.8261290788650513
1117099,272222210,-0.9412335753440857
1117099,34822619,-0.6437411308288574
1117099,6108625,-0.9593556523323059
1117099,348226123,0.1953931748867035
1117099,339298626,-0.9739851951599121
1117099,348226120,-0.9981229901313782
1117099,265182813,-0.9744275808334351
1117099,146455823,0.7720876336097717
1117099,6694014,-0.9311612248420715
1117099,9692738,-0.9027325510978699
1117099,280068115,-0.9865569472312927
1117099,280068122,-0.982835054397583
1117099,27715613,-0.9432458281517029
1117099,138943119,-0.9760472774505615
1117099,12537099,-0.42376941442489624
1117099,280068125,-0.9593556523323059
1117099,300764927,-0.1431604027748108
1117099,300764925,-0.46981847286224365
1117099,16704812,-0.9697389006614685
1117099,280068112,-0.5510467886924744
1117099,30452378,-0.9903163909912109
1117099,169388920,-0.817914605140686
1117099,331855226,-0.990532636642456
1117099,38438422,-0.9689218401908875
1117099,16704824,-0.9882791638374329
1117099,16704814,-0.9843173027038574
1117099,18006617,-0.9297102093696594
1117099,173912820,-0.9723607897758484
1117099,339222521,-0.8811843991279602
1117099,18006619,-0.9912871718406677
1117099,339222523,-0.9434124827384949
1117099,13921267,-0.960687518119812
1117099,173912827,-0.9799697995185852
1117099,1951473,-0.9480262398719788
1117099,317223927,-0.9858447313308716
1117099,309949914,-0.9835805892944336
1117099,29694609,-0.9807259440422058
1117099,331376417,-0.967200756072998
1117099,317223913,-0.9917749166488647
1117099,317223925,-0.9836571216583252
1117099,124454329,-0.9912992119789124
1117099,25990730,0.1123681366443634
1117099,13894318,-0.9498605132102966
1117099,1951476,-0.9803208112716675
1117099,13921269,-0.9843310117721558
1117099,18939246,0.06450068205595016
1117099,124454312,-0.9797396659851074
1117099,20226597,-0.863774299621582
1117099,12842654,-0.5880776643753052
1117099,25990732,-0.9046040773391724
1117099,218142314,-0.9999226331710815
1117099,215597119,-0.9962830543518066
1117099,18939243,-0.9912546277046204
1117099,215597123,-0.8051239848136902
1117099,739793,-0.9154199957847595
1117099,215597126,-0.9318165183067322
1117099,20674072,-0.6910220980644226
1117099,16933950,-0.983427882194519
1117099,169388925,-0.939050018787384
1117099,13612251,-0.7931164503097534
1117099,18982400,-0.9598459601402283
1117099,21398795,-0.9001268744468689
1117099,33346763,-0.9480262398719788
1117099,28006812,-0.6910220980644226
1117099,11415850,0.15072079002857208
1117099,28217631,-0.9751421809196472
1117099,21559712,-0.9844878315925598
1117099,21559710,-0.9501951336860657
1117099,12396667,-0.9696731567382812
1117099,1121011,-0.9949399828910828
1117099,10733683,-0.9798416495323181
1117099,22428892,-0.8882228136062622
1117099,28759915,-0.9625570774078369
1117099,2301648,-0.9628698825836182
1117099,8315964,-0.9863610863685608
1117099,22952504,-0.9656406044960022
1117099,669404,-0.975845992565155
1117099,16933958,-0.9890062808990479
1117099,1227144,-0.9888166189193726
1117099,17816310,-0.766776442527771
1117099,3002821,-0.9788858294487
1117099,29694603,-0.9800063371658325
1117099,17816313,-0.9979807138442993
1117099,17391280,-0.9861469268798828
1117099,18059573,-0.9788952469825745
1117099,2946967,-0.9110605716705322
1117099,18059554,-0.9566690325737
1117099,14972238,-0.9269852638244629
1117099,31722390,-0.9832839369773865
1117099,18251425,-0.34723734855651855
1117099,13795642,-0.8821414709091187
1117099,18251427,-0.23247455060482025
1117099,1723627,-0.9761854410171509
1117099,29451363,-0.7672873139381409
1117099,16938891,-0.9745664596557617
1117099,30076494,-0.9111043810844421
1117099,107336829,-0.9949413537979126
1117099,107336812,-0.9340864419937134
1117099,21015110,-0.9545662999153137
1117099,114158611,-0.8373506665229797
1117099,33643384,-0.6593704223632812
1117099,20539218,-0.956741452217102
1117099,33185520,-0.9947328567504883
1117099,5543576,-0.9772540926933289
1117099,114158422,-0.7706246376037598
1117099,11519684,-0.981884241104126
1117099,114158424,-0.9336935877799988
1117099,180595426,-0.9790873527526855
1117099,189292828,-0.9853807091712952
1117099,21814234,-0.9774251580238342
1117099,202265911,-0.9623210430145264
1117099,240512824,-0.7937052249908447
1117099,227636615,-0.9865569472312927
1117099,189824011,-0.9951210021972656
1117099,189292816,-0.9549025893211365
1117099,206740716,-0.9844655394554138
1117099,189392421,-0.8822811245918274
1117099,22428895,-0.6633633375167847
1117099,216045716,-0.9844655394554138
1117099,202265918,-0.938991367816925
1117099,240512828,-0.9565479159355164
1117099,21604579,-0.9903135895729065
1117099,189824019,-0.9880082011222839
1117099,227636613,-0.9744275808334351
1117099,146455818,-0.9851667881011963
1117099,229525018,-0.8522953987121582
1117099,227636612,-0.5510467886924744
1117099,240512811,-0.7905803918838501
1117099,206740721,-0.9921007752418518
1117099,205392128,-0.9915717840194702
1117099,182514224,-0.9336935877799988
1117099,366217,-0.9871523380279541
1117099,333467627,-0.9937915802001953
1117099,33137646,-0.99142986536026
1117099,16933959,-0.992832601070404
1117099,32600309,-0.9835816025733948
1117099,251702011,-0.8521476984024048
1117099,356217627,-0.968875527381897
1117099,149722311,-0.9343666434288025
1117099,215957111,-0.8273276090621948
1117099,17236223,-0.9770155549049377
1117099,149722321,-0.9010671377182007
1117099,366221,-0.9921007752418518
1117099,33137645,-0.9594647288322449
1117099,149722318,-0.9101288318634033
1117099,169339520,-0.9803460836410522
1117099,16938898,-0.9583911895751953
1117099,169339518,-0.9430207014083862
1117099,6694016,-0.9759959578514099
1117099,6108624,-0.7937052249908447
1117099,28759919,-0.9820246696472168
1117099,272222212,-0.9202306866645813
1117099,8315969,-0.9903135895729065
1117099,6108621,-0.9921007752418518
1117099,6694024,-0.9351523518562317
1117099,7397910,-0.9759937524795532
1117099,265182829,-0.9475241899490356
1117099,348226122,-0.974537193775177
1117099,27715611,-0.9783122539520264
1117099,33922254,-0.8832316398620605
1117099,339298625,-0.9209581017494202
1117099,146455825,-0.9330705404281616
1117099,348226129,-0.990247905254364
1117099,7397916,-0.9809392094612122
1117099,125370920,-0.9738223552703857
1117099,173912824,-0.9896568059921265
1117099,30452374,-0.9324003458023071
1117099,31722396,-0.9450567364692688
1117099,18006615,-0.9116458296775818
1117099,300764924,-0.9811509847640991
1117099,29694607,-0.9096190929412842
1117099,38438419,-0.9448513388633728
1117099,38438421,-0.9564688205718994
1117099,7566029,-0.7226824164390564
1117099,38438424,-0.985257625579834
1117099,339222516,-0.9375117421150208
1117099,38438415,-0.9864543080329895
1117099,339222515,-0.9806473255157471
1117099,59250826,-0.9475175142288208
1117099,317223928,-0.9892696738243103
1117099,22763663,-0.9480262398719788
1117099,21604572,-0.6910220980644226
1117099,304523716,-0.9920408725738525
1117099,22763662,-0.6910220980644226
1117099,309949924,-0.8253161311149597
1117099,317223911,-0.9926260113716125
1117099,304523711,-0.784276008605957
1117099,304523713,-0.8494636416435242
1117099,26092270,-0.1132097840309143
1117099,21398790,-0.7882254123687744
1117099,215597113,-0.7622501254081726
1117099,215597121,-0.9333045482635498
1117099,12271422,-0.9750131368637085
1117099,12271417,-0.9121629595756531
1117099,12271410,-0.9924846291542053
1117099,6108611,-0.7905803918838501
1117099,13679009,-0.979210615158081
1117099,5925084,-0.9340547323226929
1117099,32600303,-0.9558914303779602
1117099,5033171,-0.8479310274124146
1117099,225336511,-0.7402734756469727
1117099,13679006,-0.19226470589637756
1117099,4809342,-0.1955873966217041
1117099,28759910,-0.7062294483184814
1117099,11415844,-0.558437168598175
1117099,415812,-0.9638423919677734
1117099,1227140,-0.9869508147239685
1117099,13921260,-0.624896228313446
1117099,11415851,-0.08893290162086487
1117099,28217630,-0.9694343209266663
1117099,13894311,-0.9242469072341919
1117099,4809343,-0.9246947765350342
1117099,2771563,-0.9702745079994202
1117099,14645582,-0.9808912873268127
1117099,1559411,-0.9588602185249329
1117099,26518281,-0.8479310274124146
1117099,33643383,-0.6969074010848999
1117099,25170206,-0.9736734628677368
1117099,29387210,-0.9834237694740295
1117099,21604576,-0.9803208112716675
1117099,27222225,-0.9914433360099792
1117099,13612250,-0.9820042848587036
1117099,13612253,-0.9479793906211853
1117099,27222228,-0.994745671749115
1117099,2771567,-0.9419010877609253
1117099,24148374,-0.9858163595199585
1117099,11519680,-0.9738589525222778
1117099,22428891,-0.9804902076721191
1117099,21398797,-0.5722635984420776
1117099,1070340,-0.953944981098175
1117099,13795640,-0.9906674027442932
1117099,12842651,-0.7224107980728149
1117099,11646670,-0.9609963893890381
1117099,14645584,-0.97920823097229
1117099,9692731,-0.978379487991333
1117099,14645585,-0.9771222472190857
1117099,12842653,-0.5771424770355225
1117099,739797,-0.9540256261825562
1117099,36625,-0.9827861785888672
1117099,33185522,-0.9910818934440613
1117099,2946966,-0.526565670967102
1117099,34822618,-0.9413172602653503
1117099,3843840,-0.9591522216796875
1117099,29387215,-0.9833106398582458
1117099,33346767,-0.8136938810348511
1117099,32807996,-0.9878011345863342
1117099,20674077,-0.8136938810348511
1117099,33185523,-0.9796459674835205
1117099,32600306,-0.8598852753639221
1117099,4809347,-0.9512611627578735
1117099,415814,-0.8506736755371094
1117099,189392411,-0.9832945466041565
1117099,180595425,-0.32427293062210083
1117099,189292826,-0.9955430626869202
1117099,182514215,-0.8306027054786682
1117099,10733689,-0.9552865028381348
1117099,205392122,-0.8812078237533569
1117099,100426128,-0.9640201926231384
1117099,189292813,-0.9786155223846436
1117099,100426126,-0.9825330972671509
1117099,205392115,-0.9919561147689819
1117099,107336817,-0.9087560176849365
1117099,202265915,-0.9864968061447144
1117099,189824028,-0.9915300607681274
1117099,18059574,-0.9938602447509766
1117099,202265913,-0.9737899899482727
1117099,189392415,-0.9840921759605408
1117099,180595512,-0.981680154800415
1117099,205392127,-0.9774159789085388
1117099,19150767,-0.9764763712882996
1117099,19514726,-0.9611908197402954
1117099,189292825,-0.9724547266960144
1117099,227636620,-0.9973729252815247
1117099,227636617,-0.9871523380279541
1117099,21015115,-0.9916468858718872
1117099,206740722,-0.982835054397583
1117099,227636622,-0.982835054397583
1117099,356217613,-0.6676212549209595
1117099,50331710,-0.9846067428588867
1117099,206740724,-0.7937052249908447
1117099,216045728,-0.9565479159355164
1117099,149722310,-0.9219303131103516
1117099,4158124,-0.7728354930877686
1117099,213987923,-0.84967440366745
1117099,213987917,-0.9896336197853088
1117099,213987912,0.25429394841194153
1117099,22533658,-0.9857873320579529
1117099,169339516,-0.9666280150413513
1117099,83159620,-0.9973729252815247
1117099,333467620,-0.9973729252815247
1117099,6108627,-0.9937915802001953
1117099,33185525,-0.7390758991241455
1117099,17391284,-0.9774442911148071
1117099,33183998,-0.9446263313293457
1117099,83159621,-0.9921007752418518
1117099,348226113,-0.9860627055168152
1117099,7397918,-0.9981024861335754
1117099,33137644,-0.9928078651428223
1117099,739799,-0.9658600687980652
1117099,6108616,-0.9844655394554138
1117099,333467616,-0.9844655394554138
1117099,17236219,-0.9190391898155212
1117099,146455820,-0.9761267304420471
1117099,7566024,-0.9802172183990479
1117099,6149565,-0.7627448439598083
1117099,293872110,-0.9827364683151245
1117099,280068120,-0.9973729252815247
1117099,265182817,-0.9871523380279541
1117099,3002824,-0.9322196841239929
1117099,300764919,-0.9910842180252075
1117099,265182815,-0.9865569472312927
1117099,27715619,0.7189972996711731
1117099,287599114,-0.9356259703636169
1117099,280068118,-0.9514179825782776
1117099,26518289,-0.9903135895729065
1117099,25798005,-0.8295276165008545
1117099,25798007,-0.7702941298484802
1117099,138943114,-0.9759763479232788
1117099,26092254,0.5131858587265015
1117099,30994998,-0.8980112075805664
1117099,280068128,-0.9565479159355164
1117099,27715615,-0.8990060687065125
1117099,29387219,-0.992156982421875
1117099,125370915,-0.9936048984527588
1117099,173912812,-0.9770745635032654
1117099,173912829,-0.9329142570495605
1117099,173912814,-0.9553866982460022
1117099,331839914,-0.9119499325752258
1117099,59250822,-0.9922226667404175
1117099,38438425,-0.9764099717140198
1117099,38438418,-0.9912523627281189
1117099,38438420,-0.9205588102340698
1117099,38438413,-0.9966442584991455
1117099,169388923,-0.9917397499084473
1117099,339222520,-0.9498169422149658
1117099,26092280,-0.7700279951095581
1117099,21398792,-0.8069440126419067
1117099,18939245,0.5660775303840637
1117099,309949926,-0.98190838098526
1117099,19150762,-0.9833905100822449
1117099,304523726,-0.8458199501037598
1117099,19150763,-0.9871779084205627
1117099,309949919,-0.935552716255188
1117099,20674071,-0.8479310274124146
1117099,12271415,-0.9917170405387878
1117099,317223918,-0.9833923578262329
1117099,22952502,-0.996242880821228
1117099,19150761,-0.9899004697799683
1117099,304523720,-0.9377102851867676
1117099,258782,-0.9653719067573547
1117099,6108615,-0.9865569472312927
1117099,258787,-0.9866224527359009
1117099,169388914,-0.9909666776657104
1117099,215597116,-0.9619798064231873
1117099,12537094,-0.9922574162483215
1117099,124454315,-0.8583394289016724
1117099,136790019,-0.874288022518158
1117099,32600302,-0.837800145149231
1117099,215597111,-0.9948222637176514
1117099,5543571,-0.8951586484909058
1117099,55435716,-0.9809392094612122
1117099,20226593,-0.9637024998664856
1117099,35621761,-0.9881389737129211
1117099,18929283,-0.970116913318634
1117099,18939242,-0.9386518597602844
1117099,28759911,-0.9534425735473633
1117099,18939251,0.5075857639312744
1117099,11415845,-0.34723734855651855
1117099,10042616,-0.9816275835037231
1117099,26518283,-0.9480262398719788
1117099,1723621,-0.9712758660316467
1117099,36622,-0.6910220980644226
1117099,14972236,-0.8428370952606201
1117099,1559410,-0.990534245967865
1117099,16050090,-0.9993314743041992
1117099,669406,-0.9658381342887878
1117099,21559713,-0.9184032082557678
1117099,28006815,-0.9827861785888672
1117099,13612252,-0.9304017424583435
1117099,21604574,-0.9863610863685608
1117099,23068002,-0.200702965259552
1117099,26092253,0.6474795341491699
1117099,26092250,-0.7272443771362305
1117099,27222227,-0.8839206099510193
1117099,22533652,-0.9905300736427307
1117099,21814231,-0.9967656135559082
1117099,1800660,-0.9777687191963196
1117099,1800663,-0.9649192690849304
1117099,12537091,-0.9935205578804016
1117099,7566020,-0.9844840168952942
1117099,7566021,-0.9581814408302307
1117099,7566022,-0.9059688448905945
1117099,1670480,-0.9858708381652832
1117099,30076497,-0.982994556427002
1117099,18251424,-0.558437168598175
1117099,8315968,-0.5911628007888794
1117099,13795643,-0.9788952469825745
1117099,29387214,-0.943469762802124
1117099,10733684,-0.959140419960022
1117099,33185521,-0.9658052921295166
1117099,33929864,-0.9711058735847473
1117099,34171830,-0.9518015384674072
1117099,20226595,-0.9455559253692627
1117099,21121414,-0.9953930377960205
1117099,32600305,-0.9805877804756165
1117099,4809346,-0.9049317240715027
1117099,35621657,-0.99515700340271
1117099,34822617,-0.9952573180198669
1117099,21121415,-0.27794572710990906
1117099,4809348,-0.9951183795928955
1117099,30076498,-0.9905551671981812
1117099,33929867,-0.9229286313056946
1117099,180595427,-0.992389976978302
1117099,11415849,-0.7942240238189697
1117099,20226599,-0.34525614976882935
1117099,206740723,-0.9754968881607056
1117099,11415864,-0.6007504463195801
1117099,18059575,-0.5095060467720032
1117099,189292811,-0.9789901971817017
1117099,213987927,-0.0093865767121315
1117099,202265920,-0.9377947449684143
1117099,114158421,-0.5698713064193726
1117099,180595515,-0.997880220413208
1117099,180595410,-0.9759937524795532
1117099,1951479,-0.9903135895729065
1117099,180595418,-0.9981024861335754
1117099,206740726,-0.9611908197402954
1117099,180595528,-0.9750811457633972
1117099,182514226,-0.9618878364562988
1117099,216045713,-0.9744275808334351
1117099,180595416,-0.9809392094612122
1117099,366220,-0.9973729252815247
1117099,16938897,-0.9660757780075073
1117099,356217618,-0.9984209537506104
1117099,169339515,-0.9902663826942444
1117099,17391285,-0.9925491213798523
1117099,50331721,-0.9921007752418518
1117099,240512823,-0.9754968881607056
1117099,50331726,-0.9611908197402954
1117099,356216520,-0.9575061202049255
1117099,356217623,-0.9860124588012695
1117099,22428896,-0.8610867261886597
1117099,4158122,-0.9747416973114014
1117099,251702013,-0.9895320534706116
1117099,333467617,-0.9871523380279541
1117099,83159610,-0.9846067428588867
1117099,26092255,0.158100426197052
1117099,333467615,-0.9865569472312927
1117099,7397911,-0.9951210021972656
1117099,1670484,-0.894875705242157
1117099,7566026,-0.9221929311752319
1117099,83159623,-0.9754968881607056
1117099,7397913,-0.9630070328712463
1117099,348226127,-0.8316354155540466
1117099,7566028,-0.8424784541130066
1117099,33183995,-0.8818648457527161
1117099,333467629,-0.9475241899490356
1117099,265182820,-0.9973729252815247
1117099,287599113,-0.9731423258781433
1117099,9692736,-0.9111005067825317
1117099,265182828,-0.9565479159355164
1117099,280068111,-0.7905803918838501
1117099,27222229,-0.906430721282959
1117099,29469610,-0.859066903591156
1117099,300764917,-0.9841961860656738
1117099,9692737,-0.9964810013771057
1117099,331855229,-0.9394084215164185
1117099,339222511,-0.9787610769271851
1117099,191507618,-0.9793000817298889
1117099,18006616,-0.9115341305732727
1117099,59250829,-0.9757400751113892
1117099,331855211,-0.9863188862800598
1117099,169388921,-0.9928743839263916
1117099,18006620,-0.9889600872993469
1117099,59250823,-0.981903076171875
1117099,169388911,-0.9758142828941345
1117099,339222524,-0.96512770652771
1117099,21121411,-0.9745064973831177
1117099,33137649,-0.9649575352668762
1117099,20539212,-0.8744429349899292
1117099,317223910,-0.9861905574798584
1117099,21398793,-0.9876412749290466
1117099,6108610,-0.9846067428588867
1117099,124454314,-0.9745793342590332
1117099,12271428,-0.8676791787147522
1117099,12537097,-0.5679142475128174
1117099,124454313,-0.9914968609809875
1117099,13894314,-0.9570804834365845
1117099,124454321,-0.8699780702590942
1117099,136790016,-0.9917439222335815
1117099,21604571,-0.8479310274124146
1117099,55435720,-0.9657643437385559
1117099,124454325,-0.9584478139877319
1117099,138943124,-0.9245048761367798
1117099,38438412,-0.9433925151824951
1117099,339222510,-0.8785205483436584
1117099,331855210,-0.9753149151802063
1117099,331839915,-0.9662908315658569
1117099,339222525,-0.8928042650222778
1117099,331855221,-0.9585743546485901
47923,16658012,-0.9998896718025208
47923,6566152,-0.980726420879364
47923,16658010,-0.9999234676361084
47923,35049311,-0.9869230389595032
47923,4168373,-0.9748533368110657
47923,6566151,-0.9970218539237976
47923,1506023,-0.9998934864997864
47923,35307481,-0.9966027140617371
47923,24295553,-0.9900151491165161
47923,29487490,-0.9569368362426758
47923,27163286,-0.9792772531509399
47923,23182301,-0.9668150544166565
47923,14444881,-0.9510347247123718
47923,31812393,-0.9082721471786499
47923,25550782,-0.999631404876709
47923,14444880,-0.9994595646858215
47923,27512090,-0.9998168349266052
47923,2885251,-0.9984742999076843
47923,26943841,0.7325981259346008
47923,25034121,-0.995019793510437
47923,2647620,-0.9568431973457336
47923,27363652,-0.9686548709869385
47923,9134372,-0.9962835907936096
47923,9134370,-0.9986017346382141
47923,6549302,-0.9937007427215576
47923,2918002,-0.9886687397956848
47923,8441522,-0.9911694526672363
47923,7316494,-0.9797109365463257
47923,12055113,-0.9986991882324219
47923,8892022,-0.9988135695457458
47923,28345543,-0.98811274766922
47923,28220243,-0.9904113411903381
47923,8441521,-0.6437511444091797
47923,6549300,-0.9989484548568726
47923,1756163,-0.9998835325241089
47923,14447862,-0.9999287128448486
47923,32308930,-0.9860959649085999
47923,1712972,-0.8803293704986572
47923,11686070,-0.9995854496955872
47923,31812398,-0.9972490072250366
47923,5532283,-0.9964038729667664
47923,1012726,-0.9984959959983826
47923,6140581,-0.9987478852272034
47923,4681152,-0.9999724626541138
47923,20467700,-0.9988176226615906
47923,346453,-0.9984077215194702
47923,6140582,-0.9960352778434753
47923,2073031,-0.9934007525444031
47923,5939712,-0.9765095710754395
47923,20467705,-0.9996373057365417
47923,19662107,-0.4202907979488373
47923,19281305,-0.9783085584640503
47923,14918977,-0.9918598532676697
47923,15509594,-0.8100384473800659
47923,166116718,-0.7882812023162842
47923,166116715,-0.7827054858207703
47923,17278897,-0.9917101263999939
47923,4830678,-0.9897861480712891
47923,166580114,-0.9991991519927979
47923,4681207,-0.9970882534980774
47923,166580112,-0.9928984045982361
47923,14447867,-0.9828023910522461
47923,14918976,-0.999352216720581
47923,88920113,-0.9996432065963745
47923,25550784,-0.9999877214431763
47923,14821915,-0.9860566854476929
47923,65661527,-0.9824098348617554
47923,6579988,-0.9947290420532227
47923,65661511,-0.8837489485740662
47923,88920116,-0.9997157454490662
47923,6232308,-0.9814203977584839
47923,34143395,-0.9991793632507324
47923,28852523,-0.999903678894043
47923,120551112,-0.9994409084320068
47923,9849765,-0.9992222785949707
47923,3003977,-0.9793647527694702
47923,2918005,-0.9625668525695801
47923,28852527,-0.9992970824241638
47923,148219112,-0.9831054210662842
47923,3003976,-0.9591324925422668
47923,149189721,-0.9998237490653992
47923,144478629,-0.9980494976043701
47923,144478616,-0.9967927932739258
47923,9078188,-0.9962784051895142
47923,27512095,-0.9975414872169495
47923,55322911,-0.9997380375862122
47923,172788915,-0.999859631061554
47923,55322913,-0.980602502822876
47923,6549309,-0.8336743712425232
47923,5532289,-0.9924095869064331
47923,59397116,-0.9954139590263367
47923,61405814,-0.9959516525268555
47923,341434210,-0.1460191309452057
47923,61405813,-0.9646927714347839
47923,59397118,-0.8929319381713867
47923,341434217,-0.9439077377319336
47923,88920220,-0.9995977878570557
47923,28852415,-0.9835591316223145
47923,282202417,-0.9850409626960754
47923,322847415,-0.9995675086975098
47923,275120910,-0.9937194585800171
47923,28852428,-0.9933168292045593
47923,28220249,-0.9908954501152039
47923,26476212,-0.9883131980895996
47923,32284749,-0.9998763799667358
47923,26476220,-0.92393958568573
47923,854549,-0.9917316436767578
47923,88920214,-0.9424096345901489
47923,275120922,-0.9999154210090637
47923,28852412,-0.9333834648132324
47923,28852429,-0.9983273148536682
47923,19998822,-0.9962835907936096
47923,18552761,-0.9903818368911743
47923,27802902,-0.9802190065383911
47923,116860728,-0.9979965686798096
47923,2918009,-0.9540132880210876
47923,19662102,-0.9913280010223389
47923,203411814,-0.9965728521347046
47923,29487491,-0.8525564670562744
47923,35307480,-0.9997845888137817
47923,231823022,-0.9959181547164917
47923,4168371,-0.8585176467895508
47923,15805523,-0.9996826648712158
47923,31812391,-0.9984750747680664
47923,11686073,-0.927811324596405
47923,19268433,-0.8377902507781982
47923,35049310,-0.7599457502365112
47923,11686078,-0.9898281097412109
47923,15805520,-0.9999788403511047
47923,12371031,0.356121689081192
47923,22121592,-0.9949131011962891
47923,11452061,-0.8038671016693115
47923,16658013,-0.9990526437759399
47923,27163280,-0.9964587092399597
47923,2885253,-0.9978442192077637
47923,2647621,-0.9947395920753479
47923,13340272,-0.9815365076065063
47923,7316532,-0.9938408732414246
47923,27802906,-0.9972124099731445
47923,6743350,-0.9952720403671265
47923,27802904,-0.9964920282363892
47923,27163285,-0.8176085352897644
47923,6743352,-0.9965663552284241
47923,13340273,-0.9998934864997864
47923,26943843,-0.9965903759002686
47923,8249752,-0.9946180582046509
47923,12055110,-0.9998028874397278
47923,6743351,-0.9634324312210083
47923,26562370,0.20890502631664276
47923,7767541,-0.9616267681121826
47923,8832620,0.2679743766784668
47923,35307486,-0.9999296069145203
47923,28901896,-0.9792450070381165
47923,17010461,-0.9383648633956909
47923,29761921,-0.9966164827346802
47923,15808711,-0.9536172151565552
47923,35019523,0.812065839767456
47923,4830672,-0.9996370077133179
47923,3962012,-0.9953511357307434
47923,21105533,-0.9670396447181702
47923,1012711,-0.974783718585968
47923,16426900,-0.9995335340499878
47923,5532282,-0.9743813276290894
47923,5939711,-0.8306291103363037
47923,6228431,-0.9986218214035034
47923,19998826,-0.98198401927948
47923,21722565,-0.8461062908172607
47923,166116717,-0.9238923192024231
47923,33130877,-0.9872293472290039
47923,2647624,-0.8365330696105957
47923,27512094,-0.9999241828918457
47923,14447845,-0.9949309825897217
47923,65661510,-0.9835353493690491
47923,65661515,-0.7827054858207703
47923,8249756,-0.9954323768615723
47923,65661526,-0.9851230382919312
47923,14821917,-0.9467766880989075
47923,8603257,-0.9929254055023193
47923,14447848,-0.9999488592147827
47923,28345548,-0.9990965723991394
47923,12055119,-0.9875357747077942
47923,17561615,-0.9968990683555603
47923,144478429,-0.9671545624732971
47923,2885248,-0.9922483563423157
47923,2918008,-0.7169032096862793
47923,170104612,-0.9993681311607361
47923,149189719,-0.9998812675476074
47923,28852522,-0.9991269707679749
47923,3003974,-0.9931502342224121
47923,17129711,-0.9398484826087952
47923,172788925,-0.9953205585479736
47923,3003978,-0.955702543258667
47923,144478612,-0.9998100996017456
47923,172788919,-0.9988408088684082
47923,187787314,-0.9479101300239563
47923,67433524,-0.9899097084999084
47923,67433526,-0.9826084971427917
47923,59397115,-0.999605119228363
47923,73165314,-0.9979740977287292
47923,17561619,-0.973633885383606
47923,187787317,-0.9961345195770264
47923,67433513,-0.9961739778518677
47923,341434212,-0.9860422611236572
47923,77675428,-0.9942667484283447
47923,17561617,-0.9994254112243652
47923,322847418,-0.9999902248382568
