,document,relavance
1114819,10067462,3.527386426925659
1114819,11708940,2.6412792205810547
1114819,14194512,3.0909955501556396
1114819,11708982,3.781182050704956
1114819,12428613,1.1001229286193848
1114819,18420941,6.7173542976379395
1114819,10829591,3.92120623588562
1114819,1778991,5.7510480880737305
1114819,12544580,8.345952033996582
1114819,27313601,7.604132652282715
1114819,10434243,3.68643856048584
1114819,7437512,2.134392023086548
1114819,7043113,2.79005765914917
1114819,6462941,3.7199199199676514
1114819,22931980,2.8176965713500977
1114819,23738761,3.379284143447876
1114819,27805610,7.836096286773682
1114819,7490761,3.2249865531921387
1114819,632053,1.6106712818145752
1114819,23256142,3.5767290592193604
1114819,23906301,1.7229688167572021
1114819,26359131,8.024646759033203
1114819,23783611,-2.324800968170166
1114819,27805632,-1.5255268812179565
1114819,8539025,1.7577598094940186
1114819,11819523,3.561832904815674
1114819,11384081,3.449779748916626
1114819,1794012,2.69735050201416
1114819,1597626,3.8703274726867676
1114819,11111426,3.303130626678467
1114819,11111424,2.8158934116363525
1114819,11111428,5.036837577819824
1114819,12544585,4.937243938446045
1114819,14791931,4.490537643432617
1114819,31797905,8.177324295043945
1114819,34831982,2.705308437347412
1114819,33739303,1.3664915561676025
1114819,34918842,3.2206859588623047
1114819,30296162,3.0087380409240723
1114819,32585322,1.3214154243469238
1114819,24790761,2.07947039604187
1114819,33579020,1.587801456451416
1114819,31010761,5.010531425476074
1114819,33579021,1.687253475189209
1114819,3728663,2.7177207469940186
1114819,35524831,7.818789482116699
1114819,34389341,1.0813260078430176
1114819,33579022,-0.020607709884643555
1114819,29992842,5.025790214538574
1114819,32957770,1.9566452503204346
1114819,33075681,0.9811441898345947
1114819,30108513,1.987196445465088
1114819,10428394,-2.5417351722717285
1114819,109348110,1.3191924095153809
1114819,5019571,0.7644193172454834
1114819,4574891,1.3760857582092285
1114819,3728660,0.210252046585083
1114819,102131317,1.4889566898345947
1114819,4599321,3.368558883666992
1114819,102131319,1.2394320964813232
1114819,24166215,0.8791790008544922
1114819,19841028,5.5669660568237305
1114819,35524827,3.3992958068847656
1114819,20966375,4.117462158203125
1114819,24559134,2.9353396892547607
1114819,2508925,5.836030960083008
1114819,213239021,3.6010241508483887
1114819,19918147,1.8635458946228027
1114819,241470510,4.45089054107666
1114819,24166210,2.469572067260742
1114819,35524835,4.686375617980957
1114819,3748537,3.424954414367676
1114819,5516852,1.8561980724334717
1114819,17707286,3.013815402984619
1114819,6236210,3.994999885559082
1114819,3748538,3.870950698852539
1114819,15744667,4.654043197631836
1114819,328878912,5.658483028411865
1114819,328878913,5.926631927490234
1114819,5301024,3.075439691543579
1114819,15976210,0.3479576110839844
1114819,166701813,4.642175674438477
1114819,32477647,3.441319465637207
1114819,37485319,3.783651828765869
1114819,8487720,0.9946091175079346
1114819,8487724,2.4732649326324463
1114819,271705,3.2132623195648193
1114819,2619877,3.127505302429199
1114819,7776567,3.347182273864746
1114819,6462947,3.2319517135620117
1114819,6336984,3.007530927658081
1114819,7473894,3.479717969894409
1114819,6643558,7.213712692260742
1114819,141944916,4.641087055206299
1114819,14373635,1.7245793342590332
1114819,6604174,-0.8360097408294678
1114819,157446612,3.2337145805358887
1114819,29992846,2.5103695392608643
1114819,157446610,4.302778720855713
1114819,148405517,1.8220233917236328
1114819,27805634,4.343112945556641
1114819,9459016,3.6648781299591064
1114819,32113314,3.8640263080596924
1114819,136855621,2.246044635772705
1114819,136855613,2.379316568374634
1114819,148405523,2.2499680519104004
1114819,27805635,3.3662960529327393
1114819,30108514,4.175199031829834
1114819,157446628,3.378756523132324
1114819,157446611,3.0315744876861572
1114819,89916317,2.8640782833099365
1114819,9459014,3.6910152435302734
1114819,14679069,3.75704026222229
1114819,118195227,1.5013678073883057
1114819,53010219,2.5617315769195557
1114819,337794910,3.389695644378662
1114819,65838019,2.5894625186920166
1114819,74907614,2.4519660472869873
1114819,39960915,5.851443290710449
1114819,188536512,2.8098039627075195
1114819,36858720,2.837087631225586
1114819,53010216,2.945201873779297
1114819,74907615,8.284117698669434
1114819,335790224,2.487839698791504
1114819,177072827,2.113755464553833
1114819,188536529,1.7647409439086914
1114819,59989115,4.001071929931641
1114819,6320528,3.7820069789886475
1114819,187079312,4.064520835876465
1114819,77765615,1.4851922988891602
1114819,18878216,3.0838394165039062
1114819,337794921,3.365720510482788
1114819,180969112,3.085394859313965
1114819,76316213,3.113060712814331
1114819,36858713,1.8702895641326904
1114819,76316212,3.4672422409057617
1114819,6583809,5.201089859008789
1114819,18878227,2.767120838165283
1114819,53010214,3.657085657119751
1114819,18878226,2.859572649002075
1114819,260753510,2.4232704639434814
1114819,263591321,2.5135557651519775
1114819,301970810,2.627880096435547
1114819,2717016,3.570225238800049
1114819,247907612,5.006308555603027
1114819,335790213,2.0846986770629883
1114819,260753519,1.189643144607544
1114819,263591319,2.3422586917877197
1114819,263591311,2.533181667327881
1114819,20563123,2.812713146209717
1114819,325853214,1.763772964477539
1114819,117823622,1.627216100692749
1114819,292917217,2.997805595397949
1114819,26409703,2.1466288566589355
1114819,18707930,1.8537535667419434
1114819,11708985,2.666062831878662
1114819,19918141,1.764505386352539
1114819,1984106,4.3557891845703125
1114819,13872217,2.122852325439453
1114819,1935757,2.6447057723999023
1114819,18707932,6.255395412445068
1114819,21323904,4.50819206237793
1114819,21188043,5.8146820068359375
1114819,22063481,4.292215347290039
1114819,226493916,2.8660051822662354
1114819,7473891,4.18015193939209
1114819,6336981,4.147830963134766
1114819,199181422,2.1568400859832764
1114819,211927716,5.907618999481201
1114819,211977313,1.7094640731811523
1114819,7490762,1.9138073921203613
1114819,32477632,3.6194279193878174
1114819,237387619,2.066991090774536
1114819,237836122,2.749161720275879
1114819,239063014,0.9783380031585693
1114819,24559162,4.476064682006836
1114819,237387621,3.3654630184173584
1114819,199181429,2.7740719318389893
1114819,237836110,3.254223346710205
1114819,237836119,2.0161023139953613
1114819,6604173,2.7768523693084717
1114819,21197739,6.606809616088867
1114819,23783612,2.838090419769287
1114819,848776,2.3799593448638916
1114819,3748533,1.2032287120819092
1114819,11708943,8.5803804397583
1114819,32887901,5.1519975662231445
1114819,10377224,2.0024847984313965
1114819,3748532,7.898195266723633
1114819,12428610,1.1312799453735352
1114819,8991633,5.418279647827148
1114819,8683381,9.00709342956543
1114819,10934813,3.5407190322875977
1114819,21192771,1.9017157554626465
1114819,21197730,1.2708375453948975
1114819,21369622,3.03145694732666
1114819,24559132,3.3872745037078857
1114819,2980582,3.7432749271392822
1114819,18420940,4.54083251953125
1114819,10976622,2.2642953395843506
1114819,30094383,5.599674701690674
1114819,7437513,1.650299072265625
1114819,25919310,3.4765894412994385
1114819,7807552,3.7678279876708984
1114819,26016846,1.4140644073486328
1114819,28643992,4.438340663909912
1114819,2619873,2.8954858779907227
1114819,2755901,2.0002291202545166
1114819,28643991,3.593083381652832
1114819,24503142,3.1096575260162354
1114819,11216221,3.701523542404175
1114819,27805611,2.084718704223633
1114819,6336983,3.5507521629333496
1114819,6583803,2.444908857345581
1114819,27061991,2.528888702392578
1114819,12544584,3.0398197174072266
1114819,26359133,1.4699676036834717
1114819,11266340,1.6842951774597168
1114819,26409706,3.804590940475464
1114819,15177552,6.425319671630859
1114819,3446611,3.1929049491882324
1114819,14679060,1.021799087524414
1114819,34918841,3.230916738510132
1114819,30296155,6.478777885437012
1114819,14194498,8.146717071533203
1114819,32113310,2.438382148742676
1114819,32887896,6.1269683837890625
1114819,14194515,3.074549913406372
1114819,32957771,0.08756351470947266
1114819,33045100,0.8662869930267334
1114819,4574892,0.8404176235198975
1114819,19841026,1.9667346477508545
1114819,3728661,2.958611488342285
1114819,19841027,2.766779661178589
1114819,10976624,2.3265373706817627
1114819,5301021,3.028895616531372
1114819,117823617,1.7981584072113037
1114819,3728662,2.483886241912842
1114819,5019573,4.394583702087402
1114819,10067469,1.4200899600982666
1114819,21188042,0.6160852909088135
1114819,24503146,2.257072687149048
1114819,37485325,9.194372177124023
1114819,24559137,4.721801280975342
1114819,3685878,1.0595180988311768
1114819,24166221,1.6736679077148438
1114819,241470511,3.535757303237915
1114819,37485323,3.697798490524292
1114819,2370845,3.2057371139526367
1114819,213239010,5.014928340911865
1114819,7490768,2.4499142169952393
1114819,33779495,3.2452027797698975
1114819,3446614,3.19962739944458
1114819,6236214,4.225852012634277
1114819,7352145,3.0545907020568848
1114819,6462946,4.117885589599609
1114819,328878910,7.143238067626953
1114819,6643554,3.2483983039855957
1114819,7437515,4.044894218444824
1114819,33579024,1.8734395503997803
1114819,32585326,2.175265312194824
1114819,30296164,6.950878143310547
1114819,26409688,2.875718832015991
1114819,29291725,2.658724308013916
1114819,8487715,2.8416595458984375
1114819,25919314,4.084233283996582
1114819,118195222,0.4361991882324219
1114819,27061995,2.5411505699157715
1114819,30197086,-0.02228403091430664
1114819,141944919,4.206173896789551
1114819,27805595,3.893709182739258
1114819,9499534,3.8584017753601074
1114819,141944914,4.241783142089844
1114819,26359134,2.157961368560791
1114819,32113317,4.665302276611328
1114819,319289827,3.0410454273223877
1114819,85390213,9.123233795166016
1114819,188536523,2.5063304901123047
1114819,146790612,2.8909919261932373
1114819,17940119,2.2582457065582275
1114819,36858723,2.882995843887329
1114819,39960914,1.8237318992614746
1114819,138722112,3.281367778778076
1114819,157446620,2.6272730827331543
1114819,335790216,6.355259895324707
1114819,14027324,1.2422361373901367
1114819,335790218,2.0473086833953857
1114819,335790217,1.2107901573181152
1114819,18878210,2.4388649463653564
1114819,180969115,3.481175184249878
1114819,157446623,2.83817458152771
1114819,138722113,6.9088544845581055
1114819,39960910,2.252393960952759
1114819,177072825,2.6745588779449463
1114819,35524839,2.9628281593322754
1114819,17940114,3.040710926055908
1114819,349188411,3.839195489883423
1114819,188536524,2.6510355472564697
1114819,188536522,1.116436243057251
1114819,6320512,1.4139862060546875
1114819,6320524,3.93674898147583
1114819,77765616,3.4345920085906982
1114819,26198714,6.274752616882324
1114819,260753526,2.805130958557129
1114819,263591317,2.4932267665863037
1114819,46456112,2.862070083618164
1114819,247907618,3.978583812713623
1114819,6643559,3.6537539958953857
1114819,263591310,3.271451234817505
1114819,247907624,2.9523189067840576
1114819,247907619,2.0443873405456543
1114819,260753517,3.625126600265503
1114819,74375116,3.228121280670166
1114819,247907621,3.6665303707122803
1114819,74907622,2.570763111114502
1114819,59989110,3.895948886871338
1114819,6320519,3.1242237091064453
1114819,263591329,2.1314191818237305
1114819,27559015,3.14378023147583
1114819,263591324,3.052513837814331
1114819,20563120,7.522708415985107
1114819,292917219,2.8157732486724854
1114819,301085122,4.357828140258789
1114819,2755902,2.6515161991119385
1114819,32585329,2.045962333679199
1114819,325853216,1.5848965644836426
1114819,325853213,1.9395906925201416
1114819,28969531,3.922842025756836
1114819,26075352,2.421736001968384
1114819,321133125,2.783289670944214
1114819,301970817,3.9488906860351562
1114819,1935750,2.7170827388763428
1114819,24510181,3.261350393295288
1114819,22926320,2.4613373279571533
1114819,27313604,2.9348292350769043
1114819,2508920,4.685853958129883
1114819,325853212,2.530029058456421
1114819,27805630,6.329347133636475
1114819,301970828,3.609952449798584
1114819,325853223,2.250823736190796
1114819,1924963,-0.4477519989013672
1114819,9530711,3.680445432662964
1114819,13685568,2.6153078079223633
1114819,124286112,1.9891481399536133
1114819,34918844,3.5814106464385986
1114819,26409701,3.207590103149414
1114819,26288532,7.261524200439453
1114819,124286113,1.6897215843200684
1114819,1935758,2.8603620529174805
1114819,5553027,3.4811859130859375
1114819,196514815,3.255467176437378
1114819,26016842,3.352287769317627
1114819,211927719,2.4476206302642822
1114819,5553029,2.2172176837921143
1114819,19651483,2.2775864601135254
1114819,37485318,3.547665596008301
1114819,10067468,3.241565465927124
1114819,1887820,1.4154818058013916
1114819,226493926,1.2501647472381592
1114819,226493919,2.993651866912842
1114819,102131321,1.2438721656799316
1114819,226493913,7.050159454345703
1114819,239063017,-0.3808014392852783
1114819,237387618,3.447843074798584
1114819,237387628,2.8140604496002197
1114819,237387612,3.7385034561157227
1114819,11111423,6.1099138259887695
1114819,8539021,5.502593040466309
1114819,102131323,1.0689809322357178
1114819,12053570,6.814910411834717
1114819,8683410,8.845561981201172
1114819,32480441,9.97571086883545
1114819,31797891,8.834105491638184
1114819,117823621,-0.3977624177932739
1114819,32477631,2.20927357673645
1114819,32887893,7.547069549560547
1114819,1294452,4.404906749725342
1114819,24147054,0.7941803932189941
1114819,10428392,1.1747832298278809
1114819,1778992,1.962770938873291
1114819,12544583,3.3844234943389893
1114819,1294451,3.145254611968994
1114819,14194492,3.520764112472534
1114819,13658783,-0.6511931419372559
1114819,24503143,5.660992622375488
1114819,2310392,7.4705915451049805
1114819,9896911,4.578897476196289
1114819,8683384,5.381792068481445
1114819,7631622,3.3429152965545654
1114819,2559310,6.238935470581055
1114819,2508921,7.218360424041748
1114819,12428617,1.7061774730682373
1114819,11216220,6.418319225311279
1114819,24503140,6.440952301025391
1114819,7352143,3.3874824047088623
1114819,16670184,5.016192436218262
1114819,16670177,2.4901623725891113
1114819,16670174,7.094021320343018
1114819,15177553,2.5652284622192383
1114819,31797904,8.20490837097168
1114819,14679062,3.4741225242614746
1114819,32585321,2.519078254699707
1114819,16670176,2.446479082107544
1114819,15612700,6.674659729003906
1114819,30296158,7.083579063415527
1114819,102131322,-0.2512800693511963
1114819,3996093,2.9461398124694824
1114819,3996092,2.6727805137634277
1114819,10112544,-0.42107248306274414
1114819,5279270,4.886594772338867
1114819,20966370,5.830733776092529
1114819,5755720,0.8935143947601318
1114819,21369620,1.3273100852966309
1114819,4935172,1.271193027496338
1114819,124286118,1.4359774589538574
1114819,10934815,1.771998405456543
1114819,102131326,1.7904667854309082
1114819,21030940,9.515843391418457
1114819,6049640,6.0599775314331055
1114819,22931985,3.852783203125
1114819,18420949,4.4350714683532715
1114819,24790764,2.431190252304077
1114819,19357527,2.579164981842041
1114819,19357515,0.814802885055542
1114819,1887827,0.14012575149536133
1114819,24147059,5.494662761688232
1114819,20082976,6.127114295959473
1114819,19558615,4.368928909301758
1114819,19357522,4.106687545776367
1114819,213239011,3.845338821411133
1114819,213239015,4.015847206115723
1114819,213239012,3.2337801456451416
1114819,22649395,4.163514137268066
1114819,1935759,0.28057026863098145
1114819,328878914,7.670586585998535
1114819,33779497,3.347182273864746
1114819,32674884,7.735940933227539
1114819,15744664,3.6252591609954834
1114819,4645615,3.929558038711548
1114819,328878915,4.565404891967773
1114819,3728664,6.898078918457031
1114819,37485320,3.2776682376861572
1114819,15976211,2.579110622406006
1114819,6462945,3.287710666656494
1114819,6604175,3.0271711349487305
1114819,2755905,2.3914449214935303
1114819,26075355,2.7823195457458496
1114819,26359137,2.7222774028778076
1114819,29291726,3.5799758434295654
1114819,29291724,4.527012825012207
1114819,26409684,2.007094621658325
1114819,8487710,1.1293745040893555
1114819,7631625,3.597172260284424
1114819,7043114,1.8386900424957275
1114819,8487726,2.111717462539673
1114819,85390210,4.214821815490723
1114819,632058,3.1219065189361572
1114819,1402736,3.0122721195220947
1114819,157446614,4.804816246032715
1114819,118195214,2.4491872787475586
1114819,136855614,2.4519660472869873
1114819,141944920,3.4321341514587402
1114819,136855612,2.5522735118865967
1114819,157446618,7.678523540496826
1114819,148405515,3.6479504108428955
1114819,136855623,1.6358122825622559
1114819,89916316,2.8005259037017822
1114819,9499537,1.8522181510925293
1114819,319289813,8.6775541305542
1114819,14679068,3.9778177738189697
1114819,319289826,3.9938302040100098
1114819,31928989,2.945477247238159
1114819,302961511,4.502928733825684
1114819,1402738,2.301935911178589
1114819,14679066,6.916327476501465
1114819,355248310,1.7695188522338867
1114819,17940113,1.6144280433654785
1114819,188536520,2.826669454574585
1114819,36858716,2.282588005065918
1114819,17940118,2.067462682723999
1114819,177072828,1.1699228286743164
1114819,17940112,3.3018627166748047
1114819,36858719,1.6969287395477295
1114819,5998919,3.7454800605773926
1114819,36858724,2.434574604034424
1114819,180969122,2.964724540710449
1114819,6320513,0.998469352722168
1114819,46456122,5.4884233474731445
1114819,335790212,2.4085824489593506
1114819,36858727,2.62640380859375
1114819,348201111,4.804743766784668
1114819,301970814,1.6327149868011475
1114819,301085115,5.3255534172058105
1114819,301970826,2.4111311435699463
1114819,74907616,2.716364622116089
1114819,2717019,2.5894625186920166
1114819,74375111,2.3161134719848633
1114819,32477649,1.319808006286621
1114819,6320520,2.9980125427246094
1114819,77765619,1.3456716537475586
1114819,301970823,2.345020055770874
1114819,2755909,3.7856194972991943
1114819,292917226,3.0065221786499023
1114819,6320525,2.8776745796203613
1114819,264096812,4.996803283691406
1114819,292917213,3.7710864543914795
1114819,6320515,2.058514356613159
1114819,74907628,2.5063374042510986
1114819,321133126,4.04560661315918
1114819,325853226,2.2005934715270996
1114819,301970813,1.8702895641326904
1114819,301085117,3.243256092071533
1114819,301970825,3.1996734142303467
1114819,74738914,3.5926547050476074
1114819,19918142,2.282076120376587
1114819,19558613,2.7879703044891357
1114819,19420455,3.7060959339141846
1114819,15976212,3.3691558837890625
1114819,26016841,2.2882955074310303
1114819,1984100,10.749813079833984
1114819,1984103,7.893061637878418
1114819,20563122,5.7094340324401855
1114819,1887821,3.875657320022583
1114819,18853650,6.68001127243042
1114819,5553023,7.037843704223633
1114819,124286128,2.3003745079040527
1114819,124286121,1.6736679077148438
1114819,27313609,4.65315580368042
1114819,30197084,2.685767412185669
1114819,11819528,2.157830238342285
1114819,34170114,1.7416653633117676
1114819,33579028,1.5466809272766113
1114819,319289812,3.471018075942993
1114819,226493928,2.904299259185791
1114819,237387615,2.7224862575531006
1114819,5755724,2.3834481239318848
1114819,211927722,1.9583454132080078
1114819,199181411,2.25531268119812
1114819,32113315,3.327523708343506
1114819,32585327,2.506650447845459
1114819,21192779,3.2561392784118652
1114819,8683380,7.8820695877075195
1114819,5032530,8.047075271606445
1114819,6462944,3.8715600967407227
1114819,10829592,2.6481807231903076
1114819,10377225,2.282857894897461
1114819,11708980,2.6260476112365723
1114819,848771,3.0535366535186768
1114819,23738762,2.386108636856079
1114819,32887903,3.619365692138672
1114819,26409710,5.598592758178711
1114819,1644301,1.5129761695861816
1114819,26409713,2.770447015762329
1114819,32887891,9.83414363861084
1114819,26409680,3.603891134262085
1114819,32477630,9.057947158813477
1114819,21323907,6.964076995849609
1114819,2310391,0.9233036041259766
1114819,14679063,4.1540117263793945
1114819,700610,7.044125080108643
1114819,7043110,2.7517199516296387
1114819,1402733,4.446969509124756
1114819,34831980,4.5212554931640625
1114819,32113313,3.7217957973480225
1114819,31010760,5.90783166885376
1114819,35367825,7.409431457519531
1114819,32887906,5.019044399261475
1114819,4599312,4.699472427368164
1114819,35524823,2.451054811477661
1114819,32477641,8.339775085449219
1114819,30296154,7.10329532623291
1114819,30822782,5.9272236824035645
1114819,20402480,4.622992515563965
1114819,1794011,4.441984176635742
1114819,35524832,3.8208506107330322
1114819,31797894,6.12628173828125
1114819,32887894,7.423084735870361
1114819,33739301,6.172852516174316
1114819,3030951,2.049791097640991
1114819,30108510,3.4539613723754883
1114819,102131311,3.181401491165161
1114819,102131325,1.5710968971252441
1114819,10213139,0.6276144981384277
1114819,18096914,1.0514521598815918
1114819,7631624,2.9014370441436768
1114819,10976629,2.6645970344543457
1114819,10112548,2.3569366931915283
1114819,184209421,2.0245590209960938
1114819,5093422,4.652810096740723
1114819,4714271,4.390894889831543
1114819,184209422,3.6735267639160156
1114819,18853658,2.1660728454589844
1114819,4714270,3.2711539268493652
1114819,58981,3.391392469406128
1114819,21188045,2.509152412414551
1114819,4645617,4.7766618728637695
1114819,24790765,3.159177541732788
1114819,19918144,1.0568900108337402
1114819,37485314,3.0490145683288574
1114819,37485310,2.9558310508728027
1114819,23906307,4.305777549743652
1114819,19841024,3.2621285915374756
1114819,20966377,3.738027811050415
1114819,24790767,3.463024616241455
1114819,15744666,2.7395730018615723
1114819,4935178,3.775269031524658
1114819,32585325,2.0678000450134277
1114819,34918845,2.792083740234375
1114819,5093425,3.840898275375366
1114819,1644306,4.203830718994141
1114819,632057,2.731459856033325
1114819,20966376,2.7366983890533447
1114819,7631626,1.7998414039611816
1114819,27805594,2.2684600353240967
1114819,271708,3.1195545196533203
1114819,8487723,2.4157090187072754
1114819,86834111,4.939553260803223
1114819,26409715,0.0830533504486084
1114819,6643555,2.792083740234375
1114819,7352146,3.0345473289489746
1114819,141944912,3.581951141357422
1114819,264097012,3.089825391769409
1114819,8487713,1.448594093322754
1114819,264097011,4.344686508178711
1114819,8487712,2.171219825744629
1114819,26409685,3.388336658477783
1114819,14027311,1.758465051651001
1114819,138722110,3.1965372562408447
1114819,14027319,2.2727537155151367
1114819,29291727,3.1873888969421387
1114819,319289818,3.336815595626831
1114819,89916318,2.2074501514434814
1114819,14027317,2.617811679840088
1114819,157446615,6.0939435958862305
1114819,319289823,3.909400224685669
1114819,319289816,3.760175943374634
1114819,148405513,2.3515024185180664
1114819,117823628,2.9509925842285156
1114819,136855625,2.652416944503784
1114819,148405521,3.626507043838501
1114819,148405518,1.327451229095459
1114819,177072810,3.45151686668396
1114819,335790228,2.382425546646118
1114819,77765617,2.716075897216797
1114819,6320518,2.426051139831543
1114819,177072813,1.4823734760284424
1114819,349188410,3.9081315994262695
1114819,65838023,3.6145036220550537
1114819,65838011,5.479729175567627
1114819,177072822,2.653414249420166
1114819,18707939,2.4684112071990967
1114819,3685879,0.6514081954956055
1114819,177072816,2.3029234409332275
1114819,77765620,2.0898964405059814
1114819,180969119,3.4864468574523926
1114819,18878225,2.7539222240448
1114819,74907626,3.563397169113159
1114819,46456114,1.0468707084655762
1114819,117823623,0.9335727691650391
1114819,247907613,3.4354827404022217
1114819,27559011,2.0062294006347656
1114819,237836127,4.183030128479004
1114819,263591314,1.6491353511810303
1114819,27559012,3.2276742458343506
1114819,1984090,9.619359970092773
1114819,22740422,9.308771133422852
1114819,27559020,2.884563446044922
1114819,325853219,2.387101650238037
1114819,260753511,2.29787015914917
1114819,2717020,3.9278199672698975
1114819,301970811,2.6662464141845703
1114819,27559023,4.199714183807373
1114819,299928414,3.0615103244781494
1114819,324776414,3.2687618732452393
1114819,22926321,3.5928308963775635
1114819,301085127,3.1935105323791504
1114819,2717011,5.479729175567627
1114819,263591315,1.4077861309051514
1114819,117823627,3.027240037918091
1114819,1984101,6.57119607925415
1114819,292917221,3.4999189376831055
1114819,325853221,2.5571107864379883
1114819,292917216,8.688085556030273
1114819,24510182,5.3846635818481445
1114819,1984105,3.5048608779907227
1114819,13872214,3.5747034549713135
1114819,5553021,2.989100694656372
1114819,89916319,2.1572158336639404
1114819,19651481,2.671431064605713
1114819,22926322,3.6550655364990234
1114819,256071,7.506038188934326
1114819,256070,7.836534023284912
1114819,11819524,2.061814546585083
1114819,5553015,1.7729687690734863
1114819,11708986,3.8340578079223633
1114819,113897914,2.8072774410247803
1114819,11782368,1.8733386993408203
1114819,5516858,3.1180310249328613
1114819,5553012,2.3351709842681885
1114819,5553010,2.3164258003234863
1114819,199181412,0.6332859992980957
1114819,237387614,4.690690040588379
1114819,199181418,1.815122127532959
1114819,226493929,1.9832086563110352
1114819,5032532,7.881546974182129
1114819,211927715,4.6881103515625
1114819,32477633,5.039034843444824
1114819,237387616,2.8588123321533203
1114819,211927712,2.642777919769287
1114819,237387611,2.9156672954559326
1114819,211927711,2.207813262939453
1114819,24166226,2.3551223278045654
1114819,24559165,4.440071105957031
1114819,5553016,2.2430830001831055
1114819,239063011,2.4657747745513916
1114819,24166227,3.248197317123413
1114819,31797893,4.748527526855469
1114819,213696212,3.3618416786193848
1114819,19651489,2.3246002197265625
1114819,220634810,2.46359920501709
1114819,1783321,7.707379341125488
1114819,31928980,3.5208001136779785
1114819,1597623,2.761808395385742
1114819,16670181,3.8760783672332764
1114819,8991630,3.4461398124694824
1114819,1597620,3.510399580001831
1114819,12428612,1.860990285873413
1114819,32887892,8.166377067565918
1114819,11708941,4.198592662811279
1114819,30296150,3.9040372371673584
1114819,10829590,8.268796920776367
1114819,8991631,3.6938302516937256
1114819,8305821,8.055767059326172
1114819,24147055,3.0162689685821533
1114819,271701,2.8514487743377686
1114819,21197731,2.4923129081726074
1114819,27061990,1.5454645156860352
1114819,29291720,3.0724966526031494
1114819,22649392,1.412581443786621
1114819,14373632,2.693194627761841
1114819,23256141,3.598651647567749
1114819,22926325,3.837831497192383
1114819,271700,3.99001145362854
1114819,16007045,5.480868339538574
1114819,22931982,3.937894821166992
1114819,2416627,1.7573893070220947
1114819,24064741,3.922842025756836
1114819,23256143,6.590667724609375
1114819,29114642,3.329552412033081
1114819,8683416,5.146842956542969
1114819,6604172,7.465261936187744
1114819,11389794,8.422481536865234
1114819,3020910,4.403627395629883
1114819,7473893,4.064942359924316
1114819,7473892,4.123841762542725
1114819,16007047,7.229758262634277
1114819,700611,5.1946516036987305
1114819,8991637,3.7877886295318604
1114819,6741231,1.9100592136383057
1114819,6643553,3.0444588661193848
1114819,9499530,1.8149800300598145
1114819,15921727,3.682706832885742
1114819,11389796,4.437992095947266
1114819,7776563,2.5408670902252197
1114819,1402731,1.8549416065216064
1114819,102131313,1.4309489727020264
1114819,10067466,2.5103890895843506
1114819,32957772,8.389039039611816
1114819,34820112,0.7666540145874023
1114819,31928986,2.793206214904785
1114819,20563126,2.1527535915374756
1114819,5998911,1.995359182357788
1114819,20402483,6.380393028259277
1114819,21188040,2.717343807220459
1114819,32498931,4.507762908935547
1114819,1887824,1.7965214252471924
1114819,22063487,2.564699411392212
1114819,21197737,2.041402578353882
1114819,18707938,1.0436515808105469
1114819,17751654,1.106604814529419
1114819,1910282,8.322076797485352
1114819,19357519,0.650968074798584
1114819,19357513,1.0417814254760742
1114819,117823612,0.7703776359558105
1114819,18707936,2.723259687423706
1114819,21369626,1.3090806007385254
1114819,109348111,3.0597426891326904
1114819,184209427,5.109753608703613
1114819,109348112,2.6790199279785156
1114819,102131328,1.1482949256896973
1114819,102131329,1.3987541198730469
1114819,184209410,4.833708763122559
1114819,37485312,2.227250337600708
1114819,24559167,3.5503828525543213
1114819,1597629,0.14722371101379395
1114819,37485324,3.3112993240356445
1114819,3728666,2.1137139797210693
1114819,16007049,7.2768049240112305
1114819,3728667,2.5600433349609375
1114819,23738768,1.9456212520599365
1114819,166701811,4.458539962768555
1114819,24166225,1.9979093074798584
1114819,3748539,2.742439031600952
1114819,7490764,0.7134811878204346
1114819,32477644,3.1835384368896484
1114819,34820117,1.8412728309631348
1114819,7776564,7.156834602355957
1114819,33579026,2.2038004398345947
1114819,37485327,2.69545316696167
1114819,37485311,2.9844605922698975
1114819,7437514,3.7210259437561035
1114819,33779494,7.156834602355957
1114819,6583804,2.8010523319244385
1114819,1402734,4.340301513671875
1114819,848779,2.9833552837371826
1114819,2755907,3.3265485763549805
1114819,302961513,4.539963722229004
1114819,26359136,3.1667206287384033
1114819,30108516,2.537205219268799
1114819,14679064,6.423031330108643
1114819,319289824,2.3152709007263184
1114819,31721064,1.2916569709777832
1114819,136855627,3.0403850078582764
1114819,14027325,1.1353893280029297
1114819,14027321,1.833461046218872
1114819,53010221,3.736891984939575
1114819,299928413,3.166278839111328
1114819,148405510,2.9500157833099365
1114819,14027310,2.349863052368164
1114819,177072821,1.4729728698730469
1114819,136855615,8.284117698669434
1114819,148405522,3.077855110168457
1114819,14027323,1.9942846298217773
1114819,18878228,3.3558435440063477
1114819,146790616,1.5706274509429932
1114819,146790613,3.026029586791992
1114819,157446627,2.4661195278167725
1114819,49351713,2.866867780685425
1114819,1402739,2.572563409805298
1114819,46456113,1.760115385055542
1114819,27559016,2.124072790145874
1114819,301970819,1.6969287395477295
1114819,301970822,1.15928053855896
1114819,6320523,2.560865879058838
1114819,65838024,3.0053226947784424
1114819,74375115,3.453723430633545
1114819,299928415,2.520784378051758
1114819,292917225,2.6173856258392334
1114819,321133110,3.846834421157837
